秋保温泉（あきう）,https://static.yukoyuko.net/images/onsen/onsen_0004_0001.jpg
鳴子温泉（鳴子温泉郷）（ナルコ）,https://static.yukoyuko.net/images/onsen/onsen_0105_0001.jpg
遠刈田温泉（とおがった）,https://static.yukoyuko.net/images/onsen/onsen_0098_0001.jpg
作並温泉（さくなみ）,https://static.yukoyuko.net/images/onsen/onsen_0695_0001.jpg
青根温泉（あおね）,https://static.yukoyuko.net/images/onsen/onsen_0690_0001.jpg
東鳴子温泉（鳴子温泉郷）（ひがしなるこ（なるこ））,https://static.yukoyuko.net/images/onsen/onsen_0896_0001.jpg
気仙沼温泉（けせんぬま）,https://static.yukoyuko.net/images/onsen/onsen_1225_0001.jpg
鎌先温泉（かまさき）,https://static.yukoyuko.net/images/onsen/onsen_0040_0001.jpg
鬼首温泉（鳴子温泉郷）（おにこうべ（なるこ））,https://static.yukoyuko.net/images/onsen/onsen_0691_0001.jpg
中山平温泉（なかやまだいら）,https://static.yukoyuko.net/images/onsen/onsen_0946_0001.jpg
白石温泉（しろいし）,https://static.yukoyuko.net/images/onsen/onsen_1319_0001.jpg
女川温泉（おながわ）,https://static.yukoyuko.net/images/onsen/onsen_1741_0001.jpg
小原温泉（おばら）,https://static.yukoyuko.net/images/onsen/onsen_0160_0001.jpg
川渡温泉（鳴子温泉郷）（かわたび（なるこ））,https://static.yukoyuko.net/images/onsen/onsen_0693_0001.jpg
笹谷温泉（ささや）,https://static.yukoyuko.net/images/onsen/onsen_0816_0001.jpg
泉ヶ岳温泉（いずみがたけ）,https://static.yukoyuko.net/images/onsen/onsen_1639_0001.jpg
宮沢温泉（みやざわ）,https://static.yukoyuko.net/images/onsen/onsen_1890_0001.jpg
